Price,Car,Mileage,Ext_color,Int_color,Transmission,Drivetrain
8198,2016 Dodge Dart SXT,63307.0,Silve,Gray,Automatic,FWD
9995,2012 Subaru Impreza 2.0i Sport Limited,118509.0,Othe,Beige,CVT,AWD
5400,2011 Hyundai Genesis 4.6,138400.0,Black,Black,Automatic,RWD
9599,2010 Audi A6 3.0 Prestige quattro,111796.0,Black,Beige,Automatic,AWD
7488,2015 Nissan Sentra SV,70872.0,Gray,Black,CVT,FWD
8000,2017 Ford Fiesta SE,36663.0,White,Black,Automatic,FWD
7990,2013 Hyundai Veloster RE:MIX,93139.0,Red,Black,Manual,FWD
8150,2011 Hyundai Genesis 3.8,86010.0,Red,Beige,Automatic,RWD
9989,2014 Scion tC Base,77937.0,Black,Black,Automatic,FWD
9799,2017 Nissan Sentra SV,61764.0,White,Black,CVT,FWD
4499,2011 Saab 9-3,112242.0,Brown,Beige,Automatic,FWD
9400,2017 Hyundai Elantra SE,63000.0,Silve,Gray,Automatic,FWD
8439,2011 Buick Enclave CXL,114240.0,Silve,Othe,Automatic,FWD
3995,2011 Ford Focus SE,58087.0,Silve,Black,Automatic,FWD
6994,2013 Nissan Sentra S,46120.0,Gray,Gray,CVT,FWD
9785,2014 Kia Optima SX Turbo,120402.0,White,Black,Automatic,FWD
7700,2013 Volkswagen CC 2.0T Sport Plus,61177.0,Black,Black,Automanual,FWD
8545,2013 Honda Civic LX,85595.0,Black,Othe,Automatic,FWD
6615,2015 Hyundai Accent GLS,84744.0,White,Gray,Automatic,FWD
9233,2019 Kia Rio S,25841.0,White,Black,Automatic,FWD
6900,2015 Dodge Dart SXT,81932.0,Black,Beige,Automatic,FWD
7750,2010 Cadillac SRX Luxury Collection,117625.0,Black,Gray,Automatic,AWD
6788,2014 Hyundai Accent GS,70046.0,Black,Gray,Automatic,FWD
8999,2015 Buick Encore Premium,106842.0,Othe,Othe,Automatic,FWD
6400,2015 Chevrolet Spark LS,67814.0,Blue,Gray,Manual,FWD
7954,2016 Chevrolet Cruze LS Automatic,56025.0,Blue,Black,Automatic,FWD
8900,2014 Chevrolet Impala LS,105896.0,Black,Othe,Automatic,FWD
9993,2016 Nissan Versa SV,30006.0,Red,Gray,CVT,FWD
6900,2012 Nissan Sentra 2.0 SR,86729.0,White,Gray,CVT,FWD
4500,2012 Hyundai Elantra GLS,109293.0,Othe,Othe,Manual,FWD
7990,2013 Volkswagen Tiguan S,73602.0,Gray,Othe,Automatic,FWD
9981,2015 Nissan Sentra SV,79503.0,Black,Gray,CVT,FWD
7399,2015 Nissan Sentra SR,58806.0,White,Black,CVT,FWD
7988,2014 Chevrolet Cruze 2LT,55467.0,Silve,Black,Automatic,FWD
6995,2010 Chrysler Town & Country Touring,91804.0,Red,Gray,Automatic,FWD
7991,2012 Hyundai Veracruz GLS,104281.0,White,Beige,Automatic,FWD
9980,2013 Kia Sportage LX,74006.0,Beige,Gray,Automatic,FWD
7992,2014 Chevrolet Cruze LS,73023.0,Black,Black,Automatic,FWD
7795,2011 Hyundai Genesis Coupe 2.0T Premium,120630.0,Black,Black,Automatic,RWD
6995,2011 Nissan Rogue SV,135914.0,Gray,Black,CVT,AWD
9986,2012 Ford Edge Limited,88376.0,Blue,Gray,Automatic,FWD
6995,2013 Dodge Avenger SE,116480.0,Silve,Black,Automatic,FWD
7200,2011 Nissan Rogue SV,103501.0,Silve,Black,CVT,FWD
7999,2012 Volkswagen Tiguan LE,71605.0,Blue,Beige,Automatic,FWD
8190,2018 Nissan Versa 1.6 S+,30869.0,Black,Black,CVT,FWD
7490,2010 Nissan Rogue S,56708.0,Gray,Gray,CVT,FWD
8595,2012 Dodge Journey SE/AVP,68142.0,Gray,Black,Automatic,FWD
8885,2011 Hyundai Sonata GLS,24000.0,Beige,Beige,Automatic,FWD
6681,2015 Chevrolet Spark LS,44236.0,Red,Silve,CVT,FWD
9898,2018 Nissan Sentra S,45862.0,White,Gray,Automatic,FWD
9498,2017 Nissan Sentra S,27668.0,Black,Gray,CVT,FWD
9797,2015 Kia Optima LX,51280.0,Silve,Gray,Automatic,FWD
8500,2016 Nissan Sentra S,75534.0,Gray,Gray,CVT,FWD
8500,2014 Ford Escape SE,69724.0,White,Gray,Automatic,FWD
9898,2018 Nissan Sentra S,43740.0,Gray,Gray,CVT,FWD
9998,2016 Toyota Corolla LE,56533.0,White,White,CVT,FWD
9290,2012 Kia Optima EX,46474.0,Red,Beige,Automatic,FWD
9949,2017 Nissan Sentra SV,20293.0,White,Gray,CVT,FWD
9426,2018 Nissan Versa 1.6 SV,40064.0,Gray,Gray,Automatic,FWD
9844,2017 Dodge Journey SXT,66862.0,Blue,Black,Automatic,FWD
9988,2014 Kia Sorento LX,70733.0,White,Beige,Automatic,FWD
7990,2014 Nissan Altima 2.5 S,97746.0,Silve,Black,CVT,FWD
8990,2013 Nissan Murano S,132364.0,Silve,Black,CVT,FWD
6900,2013 Ford Fusion SE,100421.0,White,Black,Automatic,FWD
6989,2013 Hyundai Elantra GLS,70545.0,Brown,Beige,Automatic,FWD
8999,2015 Chevrolet Trax 1LS,51300.0,Red,Gray,Automatic,4x2/2-wheel drive
8991,2019 Hyundai Accent SE,42678.0,Black,Black,Automatic,FWD
8777,2015 Dodge Dart SXT,67797.0,Black,Black,Automatic,FWD
9490,2017 Ford Focus SE,28223.0,Blue,Black,Automatic,FWD
9950,2017 Toyota Corolla SE,43164.0,Red,Gray,Automatic,FWD
5467,2016 Nissan Versa 1.6 SV,49505.0,White,Gray,CVT,FWD
7986,2017 Toyota Camry SE,211812.0,Gold,Black,Automatic,FWD
4995,2012 Honda Civic LX,74216.0,Othe,Othe,Automatic,FWD
9995,2018 Nissan Altima 2.5 S,19990.0,Black,Othe,CVT,FWD
8197,2015 Nissan Sentra SR,55876.0,Gray,Gray,CVT,FWD
9297,2017 Hyundai Elantra SE,24158.0,Silve,Gray,Manual,FWD
8995,2017 Subaru Outback 2.5i Premium,13400.0,Green,White,CVT,AWD
5495,2011 Chevrolet Colorado 1LT,80108.0,Black,Gray,Automatic,4x4/4-wheel drive
9950,2020 Toyota Corolla LE,12243.0,White,Black,CVT,FWD
8595,2015 Kia Optima LX,53224.0,White,Beige,Automatic,FWD
5900,2014 Nissan Altima 2.5 S,73000.0,Gray,Black,Automatic,Unknown
6590,2013 Nissan Rogue SV w/SL Pkg,72103.0,White,Beige,CVT,FWD
6391,2017 Nissan Sentra SV,78941.0,White,Gray,Automatic,FWD
9590,2018 Toyota Corolla LE,52220.0,White,Silve,CVT,FWD
9898,2018 Hyundai Elantra SEL,61507.0,White,Gray,Automatic,FWD
8590,2010 Mercedes-Benz E 350,81953.0,Gray,Black,Automatic,RWD
4890,2011 MINI Cooper Base,89320.0,Silve,Black,Automatic,FWD
9698,2017 Nissan Sentra SV,25118.0,Gray,Gray,CVT,FWD
6390,2016 Hyundai Accent SE,75916.0,Silve,Gray,Automatic,FWD
8391,2016 Jeep Compass Latitude,73279.0,Silve,Gray,Automatic,FWD
6191,2014 Hyundai Sonata GLS,88000.0,White,Gray,Automatic,FWD
8995,2016 Hyundai Elantra SE,40008.0,White,Gray,Automatic,FWD
7995,2016 Hyundai Elantra GT Base,56017.0,Black,Beige,Automatic,FWD
9690,2017 Nissan Versa Note SV,30408.0,Silve,Gray,CVT,FWD
8990,2015 Jeep Patriot Altitude,55979.0,White,Othe,Other / Unknown,FWD
9297,2015 Hyundai Sonata Sport,62465.0,White,Gray,Automatic,FWD
4590,2011 Volkswagen Jetta SE,80810.0,Silve,Beige,Automatic,FWD
7500,2013 Dodge Journey SE,83122.0,Black,Black,Automatic,FWD
8200,2015 Nissan Sentra SR,83000.0,Blue,Gray,Automanual,FWD
9777,2019 Nissan Sentra S,36142.0,Othe,Othe,CVT,FWD
7555,2013 Dodge Dart SXT,69335.0,Silve,Othe,Manual,FWD
5995,2010 Toyota Camry,150069.0,White,Othe,Automatic,FWD
7987,2012 Hyundai Elantra Limited,103229.0,Red,Beige,Automatic,FWD
9298,2015 Chrysler 200 S,71119.0,White,Black,Automatic,FWD
9298,2016 Nissan Rogue S,92922.0,Black,Gray,CVT,FWD
7998,2013 Buick Verano Base,64026.0,White,Beige,Automatic,FWD
9749,2014 Nissan Juke SV,58438.0,Black,Black,CVT,FWD
9995,2013 Audi A4 2.0T Premium quattro,103782.0,White,Brow,Automatic,AWD
6999,2011 Hyundai Sonata GLS,69166.0,Gray,Gray,Automatic,FWD
6375,2015 Chevrolet Cruze 1LT,61365.0,White,Gray,Automatic,FWD
6900,2013 Scion tC Base,99771.0,White,Black,Automatic,FWD
7797,2013 Hyundai Sonata GLS,88506.0,Blue,Gray,Automatic,FWD
7295,2011 Hyundai Santa Fe Limited,102916.0,Green,Beige,Automatic,FWD
8293,2017 Nissan Sentra S,86941.0,Gray,Gray,CVT,FWD
5900,2013 Ford Fiesta SE,77638.0,Purple,Black,Automatic,FWD
6595,2015 Nissan Versa SV,76000.0,Silve,Gray,CVT,FWD
9994,2017 Nissan Sentra SV,32327.0,White,Othe,CVT,FWD
4999,2013 Hyundai Elantra GS,102784.0,White,Gray,Automatic,FWD
4999,2010 INFINITI G37,124900.0,White,Black,Automatic,RWD
9864,2019 Kia Forte FE,73876.0,Blue,Black,CVT,FWD
7601,2012 Honda Civic EX,116770.0,Silve,Gray,Automatic,FWD
5998,2013 Nissan Rogue S,122604.0,White,Black,CVT,FWD
9593,2015 Nissan Sentra SR,44738.0,Silve,Othe,CVT,FWD
6700,2014 FIAT 500L Trekking,92915.0,White,Gray,Automatic,FWD
8400,2016 Nissan Rogue S,46071.0,Red,Gray,CVT,FWD
6200,2014 Nissan Sentra SV,81211.0,White,Beige,CVT,FWD
8700,2014 Toyota Corolla L,61940.0,Red,Gray,Automatic,FWD
5200,2011 Volkswagen Jetta Base,84847.0,Gray,Othe,Automatic,FWD
8995,2013 Nissan Sentra SL,61914.0,Gray,Black,Automatic,FWD
8888,2014 Buick Encore Leather,94727.0,Silve,Black,Automatic,FWD
9509,2016 Chrysler 200 Limited,81964.0,Silve,Black,Automatic,FWD
5844,2011 GMC Terrain SLE-1,189447.0,Brown,Black,Automatic,FWD
6995,2013 Hyundai Sonata Limited 2.0T,157092.0,Red,Beige,Automatic,FWD
9389,2015 Mitsubishi Outlander SE,82700.0,Black,Black,CVT,4x4/4-wheel drive
6988,2012 Ford Flex Limited,124708.0,Black,Black,Automatic,FWD
8988,2014 Buick Encore Leather,78544.0,Red,Gray,Automatic,FWD
10000,2019 Ford Fiesta SE,20718.0,Black,Othe,Automatic,FWD
6500,2014 Ford Focus SE,71546.0,Gray,Beige,Automatic,FWD
8999,2014 Toyota Camry SE,76750.0,Black,Black,Automatic,FWD
8999,2011 Honda Ridgeline RTL,150298.0,Black,Black,Automatic,4x4/4-wheel drive
6900,2015 Nissan Versa 1.6 S,80172.0,Gray,Gray,Automatic,FWD
6990,2010 Jeep Patriot Sport,92533.0,Red,Black,CVT,FWD
7929,2015 Nissan Versa Note SL,28747.0,White,Othe,CVT,FWD
8695,2015 Dodge Dart SXT,66812.0,Gray,Black,Automatic,FWD
9997,2017 Kia Soul Base,76077.0,White,Black,Automatic,FWD
9998,2015 Kia Optima LX,90597.0,Gray,Black,Automatic,FWD
8940,2014 Jeep Compass Sport,57832.0,Gray,Gray,Manual,FWD
6895,2014 Ford Focus SE,53280.0,Black,Black,Automatic,FWD
9999,2019 Ford Fiesta SE,9793.0,White,Black,Automatic,FWD
9000,2010 Buick LaCrosse CXL,76231.0,Gold,Gray,Automatic,FWD
9995,2015 Hyundai Tucson Limited,110961.0,Black,Brow,Automatic,FWD
6390,2013 Ford Fusion SE,118319.0,Red,Beige,Automatic,FWD
9876,2015 MINI Hardtop Cooper,39632.0,Blue,Black,Automatic,FWD
9899,2017 Dodge Grand Caravan GT,92962.0,White,Black,Automatic,FWD
6025,2015 Nissan Rogue Select S,90704.0,Gray,Black,CVT,FWD
9995,2016 Ford Escape SE,66406.0,Black,Black,Automatic,FWD
7994,2013 Nissan Sentra S,63102.0,Red,Gray,CVT,FWD
6075,2016 Nissan Versa Note SV,44186.0,Silve,Gray,CVT,FWD
9897,2018 Kia Soul +,61171.0,Gray,Black,Automatic,FWD
9999,2016 Chrysler Town & Country LX,100186.0,Black,Black,Automatic,FWD
9377,2013 Dodge Journey SE,46210.0,Red,Black,Automatic,FWD
8977,2017 Mitsubishi Outlander ES,85335.0,Brown,Black,CVT,FWD
8950,2016 Nissan Versa 1.6 SV,17074.0,Gray,Gray,CVT,FWD
9888,2015 Kia Forte EX,45010.0,White,Black,Automatic,FWD
7500,2013 Honda Fit Sport,78648.0,Black,Black,Automatic,FWD
9598,2017 Nissan Sentra S,23904.0,Gray,Gray,CVT,FWD
7490,2015 Nissan Sentra SV,44736.0,White,Gray,CVT,FWD
9900,2014 Kia Forte EX,33100.0,Gray,Black,Automatic,FWD
9699,2014 Ford Edge SEL,83124.0,Gray,Gray,Automatic,FWD
5991,2010 Nissan Sentra 2.0 SL,67120.0,Gray,Gray,CVT,FWD
5995,2017 Kia Forte S,54462.0,Othe,Othe,Automatic,FWD
9995,2018 Nissan Altima 2.5 SL,37678.0,Othe,Othe,CVT,FWD
7900,2013 Hyundai Veloster Turbo,71569.0,White,Black,Manual,FWD
6990,2015 Nissan Sentra SV,83332.0,Silve,Gray,CVT,FWD
8990,2012 Buick Enclave Leather,92390.0,Blue,Black,Automatic,FWD
7497,2013 Volkswagen Tiguan S,65288.0,Gray,Black,Automatic,FWD
5800,2017 Jeep Patriot Latitude,26027.0,White,Black,Automatic,FWD
7995,2019 Nissan Rogue S,8749.0,Gray,Gray,CVT,AWD
6227,2015 Nissan S,88780.0,Gray,Black,CVT,FWD
7873,2017 Hyundai Elantra SE,60799.0,Red,Gray,Automatic,FWD
9991,2016 Hyundai Santa Fe Sport 2.4L,73112.0,Blue,Gray,Automatic,FWD
9691,2019 Kia Forte LXS,41757.0,Gray,Gray,Automatic,FWD
9500,2017 Nissan Sentra S,37423.0,Gray,Gray,CVT,FWD
9298,2017 Nissan Sentra S,25253.0,Black,Gray,CVT,FWD
7991,2015 Chevrolet Equinox 2LT,96413.0,White,Brow,Automatic,FWD
8997,2017 Jeep Patriot Sport,63926.0,Black,Beige,CVT,FWD
7991,2018 Nissan Versa 1.6 SV,35291.0,Blue,Othe,Automatic,FWD
7990,2017 Ford Fusion SE,60692.0,Blue,Black,Automatic,FWD
9998,2011 Buick LaCrosse CXS,60225.0,White,Beige,Automatic,FWD
9995,2017 Hyundai Elantra SE,46776.0,Beige,Beige,Automatic,FWD
4590,2013 FIAT 500 Pop,101310.0,Silve,Gray,Automatic,FWD
9955,2017 Hyundai Elantra SE,37157.0,White,Beige,Automatic,FWD
8990,2013 Ford Fusion Titanium,61198.0,Black,Black,Automatic,FWD
7490,2016 Chrysler 200 Limited,64528.0,Black,Black,Automatic,FWD
9798,2018 Nissan Sentra S,64329.0,Gray,Gray,CVT,FWD
7990,2016 Dodge Dart SE,37843.0,Blue,Black,Automatic,FWD
9798,2017 Hyundai Elantra GT Base,67900.0,Red,Black,Automatic,FWD
9490,2017 Dodge Journey SXT,80250.0,White,Black,Automatic,FWD
6895,2014 Dodge Charger SE,144114.0,Black,Black,Automatic,RWD
9998,2015 Nissan Altima 2.5 S,70055.0,Red,Gray,CVT,FWD
8995,2010 Toyota Matrix Base,47453.0,Blue,Gray,Automatic,FWD
8997,2015 Chrysler 200 Limited,103883.0,Silve,Black,Automatic,FWD
7990,2016 Nissan Sentra SV,63171.0,Red,Gray,Automatic,FWD
9450,2019 Nissan Versa 1.6 SV,33981.0,Black,Othe,Automatic,FWD
8960,2019 Nissan Sentra S,33099.0,White,Othe,CVT,FWD
8970,2019 Nissan Versa,36936.0,Black,Othe,Automatic,FWD
6000,2013 Nissan Sentra SR,95650.0,Gray,Black,CVT,FWD
6500,2016 Kia Forte LX,63040.0,Silve,Black,Automatic,FWD
8995,2012 FIAT 500 Sport,30581.0,White,Black,Manual,FWD
5994,2016 Nissan Sentra S,87488.0,Gray,Gray,CVT,FWD
2741,2010 Kia Forte EX,172626.0,Silve,Black,Automatic,FWD
8883,2016 Kia Forte EX,69446.0,White,Black,Automatic,FWD
9926,2016 Ford Fusion SE,95734.0,Gray,Black,Automatic,FWD
9999,2017 Kia Forte LX,35144.0,White,Black,Automatic,FWD
9498,2017 Hyundai Sonata Base,72218.0,Red,Gray,Automatic,FWD
8498,2017 Hyundai Accent SE,55732.0,Gray,Gray,Automatic,FWD
6698,2014 Dodge Avenger SE,76005.0,White,Black,Automatic,FWD
4800,2013 Chevrolet Cruze 1LT,106943.0,White,Othe,Automatic,FWD
3800,2011 Nissan Altima 2.5 S,141250.0,Black,Othe,CVT,FWD
6995,2010 Honda Fit Sport,85351.0,Blue,Black,Automatic,FWD
9500,2014 Buick Encore Convenience,101064.0,Gray,Silve,Automatic,FWD
6751,2013 Nissan Altima 2.5 SL,118595.0,Black,Beige,CVT,FWD
7995,2015 Mazda Mazda3 i Touring,74761.0,Black,Black,Automatic,FWD
5800,2010 Honda Accord EX-L,139800.0,Gray,Black,Automanual,FWD
8000,2010 Honda Accord EX-L,60800.0,White,Beige,Automanual,4x2/2-wheel drive
9910,2016 Hyundai Sonata Base,86645.0,Blue,Gray,Automatic,FWD
9500,2015 Kia Sedona LX,87451.0,White,Othe,Automatic,FWD
6750,2010 Honda Accord LX,109446.0,Red,Beige,Automatic,FWD
5999,2013 Nissan Sentra SV,95670.0,Black,Gray,CVT,FWD
9985,2017 Jeep Patriot Latitude,72451.0,Black,Gray,CVT,FWD
6998,2015 Nissan Sentra S,88751.0,Gray,Gray,CVT,FWD
8999,2018 Kia Rio LX,15278.0,White,Gray,Manual,FWD
5994,2015 Hyundai Elantra SE,123093.0,Gray,Black,Automatic,FWD
7999,2010 Chevrolet Equinox LT,84619.0,Brown,Black,Automatic,FWD
5995,2010 Ford Explorer Limited,149621.0,Othe,Othe,Automatic,RWD
9382,2012 Ford Explorer Limited,189831.0,White,Othe,Automatic,4x4/4-wheel drive
9498,2010 Acura TSX 2.4,48405.0,Red,Othe,Automatic,FWD
7944,2012 Mitsubishi Outlander Sport ES,66018.0,Black,Othe,Manual,FWD
7900,2012 Volkswagen CC Sport,76311.0,White,Black,Automatic,FWD
7000,2013 Ford Escape SEL,95069.0,Black,Othe,Automatic,FWD
9994,2017 Nissan Sentra SV,21900.0,Brown,Othe,CVT,FWD
9997,2015 Dodge Dart SXT,63437.0,Black,Black,Automatic,FWD
9991,2013 Toyota Corolla LE,57076.0,Black,Othe,Automatic,FWD
9512,2014 Kia Forte EX,62263.0,Blue,Gray,Automatic,FWD
9980,2010 Mercedes-Benz R 350 4MATIC,92628.0,White,Gray,Automatic,AWD
9765,2011 GMC Terrain SLE-1,78123.0,Brown,Gray,Automatic,FWD
9853,2018 Hyundai Accent SE,45147.0,Red,Black,Automatic,FWD
6890,2014 Nissan Altima 2.5 S,108000.0,White,Gray,CVT,FWD
9798,2017 Nissan Sentra S,26052.0,White,Gray,CVT,FWD
9498,2017 Nissan Sentra SV,40593.0,Blue,Gray,CVT,FWD
8887,2014 Kia Optima LX,65404.0,White,Beige,Automatic,FWD
7900,2010 Volkswagen Routan SE,77133.0,Black,Black,Automatic,FWD
8490,2010 INFINITI EX35 Journey,91025.0,Red,Beige,Automatic,AWD
4750,2012 Hyundai Sonata SE 2.0T,113828.0,Blue,Gray,Automatic,FWD
7157,2015 Kia Optima LX,86027.0,White,Beige,Automatic,FWD
9691,2017 Nissan Altima 2.5 S,72048.0,Gray,Othe,CVT,FWD
9499,2018 Ford Fiesta S,40325.0,White,Black,Automatic,FWD
6950,2013 Chevrolet Spark LT,61450.0,Red,Red,Automatic,FWD
8490,2016 Hyundai Veloster Base,65728.0,Blue,Black,Automatic,FWD
8000,2012 Hyundai Santa Fe Limited,147021.0,White,Beige,Automatic,FWD
6399,2014 Scion xD Base,68310.0,Gray,Gray,Manual,FWD
8298,2017 Nissan Sentra S,62753.0,Gray,Gray,CVT,FWD
7698,2015 Toyota Corolla LE Plus,71708.0,Silve,Gray,CVT,FWD
6995,2014 Nissan Maxima SV,61063.0,Brown,Othe,CVT,FWD
8995,2017 Nissan Altima 2.5 SR,24560.0,Black,Othe,CVT,FWD
5900,2014 Ford Focus SE,85925.0,White,Gray,Automatic,FWD
9800,2018 Chevrolet Cruze LT,29145.0,White,Black,Automatic,FWD
9800,2013 Honda Accord LX,117732.0,Blue,White,Automatic,FWD
9950,2017 Honda Civic EX,53045.0,White,Beige,CVT,FWD
4495,2015 Chevrolet Equinox LS,49118.0,Black,Black,Automatic,AWD
9677,2016 Chrysler 200 Limited,53818.0,Black,Black,Automatic,FWD
8990,2013 BMW 528 i,71801.0,Black,Beige,Automatic,RWD
7790,2011 Audi A4 2.0T Premium,73803.0,Black,Black,CVT,FWD
9661,2017 Toyota Corolla LE,50388.0,Silve,Beige,Automatic,FWD
7091,2012 Kia Optima EX,66941.0,Silve,Black,Automatic,FWD
9491,2019 Hyundai Accent SE,30719.0,Beige,Black,Automatic,FWD
8498,2013 Nissan Rogue SV,60596.0,Red,Gray,CVT,FWD
7199,2014 Toyota Corolla LE,86204.0,White,Gray,CVT,FWD
9900,2017 Nissan Sentra SV,56487.0,Black,Othe,Automatic,FWD
8990,2015 Mazda CX-5 Touring,82860.0,Black,Black,Automatic,FWD
9995,2016 Kia Optima EX,34026.0,Silve,Gray,Automatic,FWD
9990,2017 Kia Soul +,42226.0,Blue,Black,Automatic,FWD
8995,2018 Nissan Sentra SV,39223.0,Silve,Gray,CVT,FWD
4990,2014 Nissan Versa 1.6 S,46549.0,Silve,Gray,Manual,FWD
9891,2016 Chevrolet Trax LS,66522.0,Blue,Black,Automatic,FWD
8990,2013 Ford Fusion SE,65667.0,Black,Black,Automatic,FWD
9298,2017 Nissan Sentra S,37867.0,Black,Gray,CVT,FWD
6098,2014 Nissan Altima 2.5 S,91785.0,Red,Beige,CVT,FWD
9490,2014 Dodge Journey SXT,66646.0,Silve,Black,Automatic,FWD
5990,2015 Nissan Sentra SV,87252.0,Gray,Gray,CVT,FWD
8995,2012 Toyota Avalon Limited,100445.0,Black,Black,Automatic,FWD
7477,2010 Lincoln MKT,178534.0,White,Black,Automatic,FWD
9896,2015 Dodge Journey SE,54098.0,Black,Black,Automatic,FWD
4990,2016 Hyundai Accent SE,79097.0,Red,Gray,Automatic,FWD
4990,2010 Dodge Journey SXT,123626.0,Black,Gray,Automatic,FWD
5500,2010 Toyota Corolla LE,98789.0,Silve,Othe,Automatic,FWD
4500,2011 Chevrolet Malibu 1LT,129022.0,Blue,Gray,Automatic,FWD
9999,2019 Nissan Sentra SV,43945.0,Blue,Othe,CVT,FWD
8930,2019 Nissan Versa 1.6 SV,36424.0,Othe,Othe,Automatic,FWD
8490,2019 Nissan Versa 1.6 SV,37333.0,Black,Othe,Automatic,FWD
9788,2019 Nissan Sentra S,36450.0,Othe,Othe,CVT,FWD
8900,2016 Ford Fiesta SE,40336.0,Gray,Gray,Automatic,FWD
10000,2011 Mazda CX-9 Touring,69143.0,Silve,Black,Automatic,FWD
8994,2015 Chevrolet Spark LS,46258.0,Red,Silve,CVT,FWD
8498,2014 Hyundai Sonata GLS,47994.0,Blue,Gray,Automatic,FWD
9697,2015 Kia Optima LX,49518.0,Black,Black,Automatic,FWD
7500,2017 Nissan Sentra SV,73184.0,Black,Gray,CVT,FWD
6995,2014 Nissan Sentra SR,88360.0,Silve,Gray,CVT,FWD
9999,2012 Hyundai Tucson GLS,55500.0,Gold,Beige,Automatic,FWD
8999,2012 Kia Optima SX,86713.0,White,White,Automatic,FWD
9338,2017 Hyundai Elantra SE,55001.0,Silve,Beige,Automatic,FWD
9500,2014 GMC Terrain SLE-1,88000.0,White,Gray,Automatic,FWD
9781,2013 Subaru XV Crosstrek Limited,91913.0,Beige,Black,CVT,AWD
8990,2016 Hyundai Sonata SE,89903.0,Gray,Gray,Automatic,FWD
6788,2016 Nissan Versa 1.6 SV,86214.0,Red,Beige,CVT,FWD
9995,2013 Nissan Pathfinder SV,86554.0,Black,Gray,CVT,FWD
5890,2010 MINI Cooper,91000.0,Blue,Black,Automatic,FWD
6988,2012 Hyundai Veloster Base,91803.0,Silve,Black,Manual,FWD
6999,2014 Nissan Altima 2.5 S,110750.0,Black,Black,CVT,FWD
9888,2015 Dodge Dart GT,59826.0,Blue,Black,Automatic,FWD
9730,2014 Hyundai Santa Fe Sport 2.4L,105318.0,Brown,Beige,Automatic,FWD
7000,2016 Hyundai Accent SE,96143.0,Beige,Beige,Automatic,FWD
9998,2013 MINI Paceman Cooper S,46085.0,White,Black,Automatic,FWD
6991,2012 Hyundai Elantra Limited,89612.0,Black,Black,Automatic,FWD
7495,2013 Jeep Compass Sport,53577.0,Gray,Beige,CVT,FWD
8996,2011 Jeep Compass Sport,50122.0,White,Gray,CVT,4x4/4-wheel drive
6500,2013 Ford Escape S,122000.0,Silve,Black,Automatic,FWD
5200,2010 Honda Civic LX,89000.0,Brown,Beige,Automatic,FWD
5995,2010 BMW 328 i,121589.0,White,Gray,Automatic,RWD
8300,2014 Hyundai Elantra SE,84774.0,Red,Gray,Automatic,FWD
6900,2010 Nissan Rogue SL,90148.0,Silve,Gray,CVT,FWD
8995,2017 Chevrolet Cruze LT,74715.0,White,Othe,Automatic,FWD
7495,2016 Dodge Dart SXT/Rallye,82015.0,White,Gray,Automatic,FWD
9995,2014 Jeep Patriot Sport,52667.0,Black,Black,Automatic,FWD
4995,2011 Chevrolet Aveo LT,51403.0,Red,Gray,Automatic,FWD
9800,2016 Chrysler 200 Limited,69881.0,Silve,Black,Automatic,FWD
3982,2011 Ford Fusion S,116074.0,Black,Othe,Automatic,FWD
8944,2011 Buick LaCrosse CXS,102792.0,White,Beige,Automatic,FWD
5975,2013 Nissan Versa 1.6 SV,76389.0,Red,Gray,CVT,FWD
6489,2014 Hyundai Accent SE,50014.0,Red,Gray,Automatic,FWD
7988,2012 Mazda MazdaSpeed3 Touring,120276.0,Silve,Black,Manual,FWD
9500,2016 Hyundai Elantra SE,30798.0,Blue,Beige,Automatic,FWD
8000,2016 Ford Fusion SE,94702.0,Gray,Black,Automatic,FWD
9899,2010 Acura TL Technology,110495.0,Black,Brow,Automatic,AWD
9999,2018 Kia Forte LX,73347.0,Othe,Othe,Automatic,FWD
10000,2011 Nissan Xterra Pro-4X,158944.0,Black,Gray,Automatic,4x4/4-wheel drive
8901,2012 Ford Transit Connect XLT,80792.0,White,Gray,Automatic,FWD
9982,2011 Buick Enclave CXL-1,77628.0,Brown,Brow,Automatic,FWD
4500,2012 Volkswagen Jetta SE,120000.0,Blue,Black,Automatic,4x2/2-wheel drive
6498,2015 Ford Fiesta SE,63954.0,Silve,Gray,Automatic,FWD
9298,2014 Kia Sportage LX,67680.0,Silve,Black,Automatic,FWD
7990,2013 Nissan Rogue S,80371.0,Black,Black,CVT,FWD
7998,2016 Dodge Dart SE,79502.0,Blue,Black,Automatic,FWD
9998,2017 Nissan Sentra SV,35782.0,Gray,Gray,CVT,FWD
9891,2012 Mitsubishi Eclipse GS Sport,25486.0,Black,Gray,Automatic,FWD
9594,2015 Kia Forte Koup SX,73690.0,Black,Black,Automatic,FWD
8989,2018 Ford Fiesta SE,42748.0,White,Gray,Automatic,FWD
6995,2015 Dodge Journey AVP/SE,108089.0,White,Black,Automatic,FWD
7999,2014 Hyundai Elantra SE,75563.0,Gray,Gray,Automatic,FWD
5588,2015 Kia Forte LX,90351.0,Silve,Gray,Automatic,FWD
8801,2011 Ford Edge SEL,73363.0,Black,Gray,Automatic,FWD
7000,2014 Chevrolet Cruze LS,75649.0,White,Black,Manual,FWD
